location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,type_of_shot,type_of_combined_shot,home/away,lat/lng,game_season,is_goal
-127.0,-5.0,8.0,4.0,47.304,16.0,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2009-10,0.0
0.0,236.0,48.82,4.0,0.0,42.0,76.7,Center(C),Penalty Spot,24+ ft.,shot - 53,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,4.0,4.0,0.0,66.3928,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. DAL,"42.982923, -71.446094",2009-10,0.0
-13.0,224.0,11.0,44.8,10.4,43.0,42.0,Center(C),Mid Range,16-24 ft.,shot - 19,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2005-06,0.0
72.0,118.0,8.0,1.0,0.0,23.0,33.0,Right Side(R),Goal Line,Less Than 8 ft.,shot - 38,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
-175.0,4.0,7.0,1.0,0.0,39.6,37.0,Left Side(L),Mid Range,16-24 ft.,shot - 53,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2005-06,0.0
-81.0,93.0,5.0,59.18,0.0,77.8928,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
102.0,146.0,4.0,1.0,0.0,3.5,37.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2009-10,1.0
-75.0,138.0,3.0,1.0,0.0,16.0,55.2,Center(C),Goal Line,8-16 ft.,shot - 26,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
0.0,131.0,2.0,37.8,0.0,31.0,30.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 15,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
-15.0,61.0,2.0,22.18,0.0,5.0,25.7,Center(C),Goal Line,Less Than 8 ft.,shot - 47,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,0.0,57.18,0.0,58.0,31.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2005-06,0.0
-237.0,0.0,0.0,1.0,0.0,51.3928,43.0,Left Side(L),Left Corner,24+ ft.,shot - 4,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
21.0,214.0,0.0,26.3,0.0,0.0,41.0,Center(C),Mid Range,16-24 ft.,shot - 51,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
133.0,0.0,6.0,2.5,0.0,9.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 16,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
69.0,107.0,2.0,2.0,0.0,49.0,32.0,Right Side(R),Goal Line,8-16 ft.,shot - 38,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,1.0,38.18,0.0,66.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
73.0,134.0,1.0,2.0,0.0,10.0,22.2,Center(C),Goal Line,8-16 ft.,shot - 38,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,17.6,23.18,33.804,28.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,59.752084497957426,3.0,25.464,17.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
-120.0,219.0,5.0,3.0,0.0,77.6,44.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 54,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,5.0,3.0,47.304,43.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2005-06,1.0
0.0,91.0,2.0,3.0,0.0,45.0,30.0,Left Side(L),Goal Line,8-16 ft.,shot - 38,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,0.0,3.0,0.0,58.0,49.2,Center(C),Goal Area,Less Than 8 ft.,shot - 21,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2005-06,1.0
-122.0,129.0,13.6,3.5,22.176160000000007,59.6,37.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,35.82,4.0,0.0,38.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,2.0,4.0,0.0,13.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. ATL,"42.982923, -71.446094",2009-10,1.0
-139.0,116.0,1.0,4.0,0.0,25.0,29.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 52,shot - 3,MANU vs. ATL,"42.982923, -71.446094",2009-10,0.0
165.0,127.0,10.0,1.0,0.0,40.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 24,shot - 3,MANU @ OKC,"42.982923, -71.446094",2009-10,0.0
113.0,7.0,9.0,1.0,0.0,38.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,1.0
31.0,37.0,4.0,31.68,38.304,8.0,24.0,Center(C),Goal Line,Less Than 8 ft.,shot - 27,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,1.0
-105.0,89.0,13.752084497957428,53.18,37.4,4.0,33.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ OKC,"42.982923, -71.446094",2005-06,0.0
0.0,105.0,4.0,2.0,0.0,43.6,48.7,Left Side(L),Mid Range,8-16 ft.,shot - 3,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
12.0,77.0,3.0,2.0,0.0,57.0,23.5,Center(C),Goal Line,Less Than 8 ft.,shot - 54,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,1.0
0.0,0.0,50.82,2.0,0.0,3.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
0.0,0.0,0.0,2.2601617308413218,0.0,0.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
-101.0,45.0,10.0,3.0,0.0,34.0,31.0,Left Side(L),Mid Range,8-16 ft.,shot - 52,shot - 3,MANU @ OKC,"35.492151, -97.519011",2005-06,1.0
10.0,118.0,5.0,3.0,0.0,2.0,31.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
2.0,55.0,6.0,43.18,0.0,36.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 27,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,1.0
179.0,179.0,5.0,45.18,0.0,8.0,52.2,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2005-06,0.0
146.0,110.0,4.0,4.0,0.0,11.5,41.2,Right Side Center(RC),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
-4.0,0.0,26.82,3.2601617308413218,0.0,22.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,1.0
0.0,176.0,2.0,4.0,47.804,8.0,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
192.0,214.0,45.82,4.0,0.0,25.0,61.7,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 11,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
-84.0,213.0,0.0,5.0,46.464,38.0,47.2,Center(C),Mid Range,16-24 ft.,shot - 32,shot - 3,MANU @ OKC,"35.492151, -97.519011",2009-10,0.0
-95.0,75.0,11.0,1.0,0.0,45.0,32.0,Left Side(L),Mid Range,8-16 ft.,shot - 43,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
65.0,97.0,10.0,1.0,0.0,21.1,31.0,Right Side(R),Goal Line,8-16 ft.,shot - 43,shot - 3,MANU @ SAC,"29.740325, -95.365762",2009-10,1.0
73.0,23.0,6.432084497957428,1.0,0.0,35.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 44,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
170.0,83.0,6.0,43.68,0.0,37.0,38.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
106.0,60.0,23.82,1.0,0.0,8.0,32.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2005-06,0.0
-62.0,99.0,4.0,43.18,35.9,16.0,25.5,Left Side(L),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
-160.0,206.0,2.0,2.0,24.804,59.8928,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 36,shot - 3,MANU @ HOU,"29.740325, -95.365762",2005-06,0.0
171.0,102.0,15.6,2.0,0.0,28.0,39.0,Right Side(R),Mid Range,16-24 ft.,shot - 48,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
103.0,53.0,12.6,35.68,0.0,1.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 0,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
32.0,124.0,5.0,59.18,0.0,43.0,32.0,Center(C),Goal Line,8-16 ft.,shot - 43,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
0.0,0.0,5.0,2.0,0.0,3.5,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ HOU,"29.740325, -95.365762",2005-06,1.0
0.0,0.0,3.0,2.0,29.4,56.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
86.0,58.0,7.432084497957428,3.0,0.0,14.0,46.2,Right Side(R),Mid Range,8-16 ft.,shot - 15,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
0.0,0.0,17.82,46.68,34.304,53.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
72.0,0.0,36.82,3.0,0.0,19.0,33.0,Right Side(R),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2005-06,1.0
0.0,0.0,0.0,3.0,0.0,14.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
32.0,190.0,7.0,45.68,40.464,12.0,39.0,Center(C),Mid Range,16-24 ft.,shot - 17,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
-109.0,28.0,5.0,4.0,0.0,20.0,31.0,Left Side(L),Mid Range,8-16 ft.,shot - 43,shot - 3,MANU @ HOU,"42.982923, -71.446094",2009-10,0.0
-127.0,244.0,27.32,19.18,46.804,44.0,47.0,Left Side Center(LC),Mid Range,24+ ft.,shot - 24,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
0.0,0.0,3.0,42.18,0.0,50.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
91.0,156.0,4.0,5.0,0.0,20.0,38.0,Right Side Center(RC),Mid Range,Less Than 8 ft.,shot - 36,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
-157.0,28.0,2.0,51.18,0.0,7.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 43,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
0.0,137.0,1.0,5.0,58.464,67.3928,33.0,Center(C),Goal Line,8-16 ft.,shot - 17,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,1.0
121.0,55.0,32.82,5.0,55.4,47.0,33.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ HOU,"29.740325, -95.365762",2009-10,0.0
0.0,0.0,11.0,1.0,0.0,6.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,10.0,1.0,0.0,12.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,4.5,1.0,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
84.0,52.0,7.0,1.0,0.0,15.0,24.5,Right Side(R),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
-45.0,96.0,6.0,1.0,0.0,80.3928,66.2,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,6.0,1.0,19.9,10.0,31.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
62.0,31.0,54.6,1.0,0.0,44.8928,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 30,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
-41.0,127.0,4.0,2.0,36.304,14.0,71.864,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,32.1,33.68,0.0,5.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,1.0,2.0,0.0,14.0,45.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,47.1,3.0,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ SAC,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,8.0,3.0,0.0,9.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
-21.0,85.0,59.82,3.0,0.0,38.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,5.432084497957428,3.0,66.804,2.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. MEM,"42.982923, -71.446094",2005-06,1.0
-144.0,93.0,1.0,2.7601617308413218,0.0,33.0,37.0,Left Side(L),Mid Range,16-24 ft.,shot - 15,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,20.1,3.0,44.9,43.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2005-06,0.0
51.0,23.0,0.0,3.0,57.304,20.5,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
81.0,17.0,32.1,4.0,61.464,32.0,36.2,Right Side(R),Mid Range,8-16 ft.,shot - 15,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
83.0,148.0,24.82,4.0,22.9,26.0,36.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
94.0,9.0,31.6,4.0,0.0,39.0,34.7,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
-153.0,-3.0,3.0,4.0,0.0,12.0,67.2,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,0.0
-15.0,104.0,1.0,4.0,0.0,59.1,51.2,Center(C),Goal Line,8-16 ft.,shot - 43,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
-24.0,31.0,11.82,37.18,23.804,51.6,23.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MEM,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,11.0,1.0,24.464,47.0,27.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
-45.0,156.0,9.0,1.0,0.0,31.6,36.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,8.0,1.0,10.9,30.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
97.0,162.0,6.0,19.94016173084132,0.0,65.3928,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,6.0,29.18,0.0,2.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
103.0,127.0,24.3808,1.0,0.0,26.0,28.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 35,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2005-06,0.0
84.0,7.0,58.82,54.18,0.0,39.6,59.7,Right Side(R),Mid Range,8-16 ft.,shot - 15,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
-51.0,94.0,7.0,2.0,0.0,9.5,30.0,Center(C),Goal Line,Less Than 8 ft.,shot - 43,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
-111.0,247.0,53.32,2.0,0.0,49.0,47.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 41,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,0.0
-98.0,64.0,55.752084497957426,14.18,0.0,25.1,46.2,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
-105.0,156.0,4.0,2.0,38.804,14.0,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
31.0,53.0,2.0,2.5,0.0,30.1,26.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 0,MANU vs. NOH,"42.982923, -71.446094",2009-10,1.0
184.0,0.0,61.32,3.0,29.4,13.0,29.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,0.0
95.0,74.0,49.82,19.3,0.0,36.0,32.0,Right Side(R),Mid Range,8-16 ft.,shot - 31,shot - 3,MANU vs. NOH,"42.982923, -71.446094",2009-10,0.0
-123.0,110.0,26.32,29.18,0.0,84.1,36.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2009-10,1.0
-100.0,91.0,11.0,1.0,0.0,60.3608,49.364000000000004,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
-10.0,33.0,9.0,1.0,0.0,10.0,23.0,Center(C),Goal Area,Less Than 8 ft.,shot - 51,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
54.0,0.0,39.32,1.0,59.304,56.1,63.7,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,4.0,1.0,0.0,23.0,55.7,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,2.0,1.0,0.0,6.0,60.864,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. PHX,"42.982923, -71.446094",2005-06,0.0
-68.0,213.0,15.8808,48.3,19.4,40.1,42.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
36.0,118.0,6.0,2.0,28.4,4.0,32.0,Center(C),Goal Line,8-16 ft.,shot - 43,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,1.0
0.0,0.0,5.0,38.18,0.0,46.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 29,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,1.0
-185.0,9.0,3.0,2.0,0.0,58.0,38.0,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
-78.0,82.0,2.0,2.0,56.304,33.0,31.0,Left Side(L),Goal Line,8-16 ft.,shot - 38,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,5.0,3.0,0.0,37.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 1,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2005-06,1.0
155.0,4.0,9.0,4.0,0.0,56.0,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,1.0
-54.0,45.0,9.0,4.0,0.0,10.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 36,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2005-06,1.0
173.0,-16.0,8.0,43.8,0.0,48.0,37.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. PHX,"42.982923, -71.446094",2009-10,0.0
122.0,37.0,11.0,1.0,0.0,14.0,25.7,Right Side(R),Mid Range,8-16 ft.,shot - 22,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
147.0,37.0,9.0,1.0,0.0,15.0,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 15,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
-121.0,225.0,7.0,1.0,0.0,33.0,45.0,Left Side Center(LC),Penalty Spot,Less Than 8 ft.,shot - 16,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
-4.0,0.0,4.0,10.18,39.4,45.0,66.2,Center(C),Mid Range,16-24 ft.,shot - 5,shot - 3,MANU @ SAC,"39.739968, -104.954013",2009-10,1.0
-111.0,55.0,0.0,1.0,0.0,41.0,24.2,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,1.0
176.0,55.0,8.0,2.0,0.0,14.0,38.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2005-06,1.0
-209.0,67.0,5.0,2.0,0.0,2.0,41.0,Left Side(L),Mid Range,16-24 ft.,shot - 24,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
195.0,146.0,2.0,56.18,0.0,67.1,44.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 8,shot - 3,MANU @ DEN,"42.982923, -71.446094",2009-10,1.0
81.0,156.0,1.0,2.0,31.804,21.0,37.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 16,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,1.0
-185.0,42.0,0.0,2.0,0.0,64.3928,59.7,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
162.0,134.0,10.0,3.0,0.0,13.5,41.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 56,shot - 3,MANU @ DEN,"39.739968, -104.954013",2005-06,0.0
0.0,0.0,39.82,3.0,0.0,48.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
-133.0,123.0,3.9320844979574283,3.0,0.0,75.3928,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
225.0,56.0,1.0,3.0,0.0,54.0,43.0,Right Side(R),Right Corner,Less Than 8 ft.,shot - 7,shot - 3,MANU @ DEN,"39.739968, -104.954013",2009-10,0.0
0.0,0.0,9.0,1.0,0.0,41.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. HOU,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,8.0,1.0,0.0,54.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,1.0
162.0,19.0,6.0,1.0,0.0,17.0,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 27,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
100.0,0.0,5.0,1.0,0.0,28.0,30.0,Right Side(R),Mid Range,8-16 ft.,shot - 53,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,4.0,1.0,0.0,44.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
-150.0,14.0,8.0,2.0,0.0,2.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,6.0,2.0,0.0,81.1,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
0.0,0.0,4.0,45.68,15.4,8.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2005-06,0.0
45.0,94.0,0.0,2.0,0.0,57.0,30.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,10.0,3.0,0.0,38.6,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. HOU,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,24.32,3.0,0.0,3.0,35.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2005-06,1.0
0.0,241.0,20.32,20.18,0.0,12.0,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2009-10,0.0
10.0,93.0,2.0,4.0,37.964,46.0,29.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. HOU,"42.982923, -71.446094",2005-06,0.0
18.0,165.0,11.0,1.0,0.0,14.0,36.0,Center(C),Mid Range,16-24 ft.,shot - 4,shot - 3,MANU vs. DET,"42.982923, -71.446094",2009-10,0.0
